,District,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Price
3089,中和區,公寓,加強磚造,69.48,4.0,1.0,2.0,6200000.0
3090,中和區,住宅大樓,鋼骨鋼筋混凝土造,90.08,2.0,2.0,1.0,11500000.0
3091,中和區,住宅大樓,鋼筋混凝土造,71.63,2.0,2.0,1.0,12200000.0
3092,中和區,透天厝,加強磚造,53.0,2.0,1.0,2.0,8250000.0
3093,中和區,公寓,加強磚造,60.82,2.0,2.0,1.0,12880000.0
3094,中和區,公寓,鋼筋混凝土造,147.59,3.0,2.0,2.0,14000000.0
3095,中和區,住宅大樓,鋼骨鋼筋混凝土造,89.79,2.0,2.0,1.0,10900000.0
3096,中和區,公寓,鋼筋混凝土造,85.4,3.0,2.0,2.0,10200000.0
3097,中和區,公寓,加強磚造,71.99,3.0,2.0,2.0,10000000.0
3098,中和區,公寓,見其他登記事項,60.01,3.0,2.0,1.0,8700000.0
3099,中和區,公寓,鋼筋混凝土造,90.06,3.0,2.0,2.0,9600000.0
3100,中和區,公寓,鋼筋混凝土造,85.62,3.0,2.0,1.0,7690000.0
3101,中和區,公寓,鋼筋混凝土造,117.77,3.0,2.0,2.0,12900000.0
3102,中和區,華廈,鋼筋混凝土造,106.95,3.0,2.0,2.0,12800000.0
3103,中和區,公寓,鋼筋混凝土造,83.37,3.0,2.0,1.0,9500000.0
3104,中和區,住宅大樓,鋼筋混凝土造,102.57,2.0,2.0,1.0,14800000.0
3105,中和區,公寓,鋼筋混凝土造,94.51,3.0,2.0,2.0,9800000.0
3106,中和區,公寓,見其他登記事項,59.7,3.0,1.0,1.0,7000000.0
3107,中和區,住宅大樓,鋼筋混凝土造,76.37,2.0,2.0,1.0,9200000.0
3108,中和區,公寓,加強磚造,77.45,3.0,2.0,2.0,9950000.0
3109,中和區,公寓,鋼筋混凝土造,70.0,5.0,3.0,2.0,7600000.0
3110,中和區,公寓,鋼筋混凝土造,114.23,3.0,2.0,2.0,11200000.0
3111,中和區,住宅大樓,鋼筋混凝土造,71.63,2.0,1.0,1.0,12000000.0
3112,中和區,公寓,鋼筋混凝土造,95.05,0.0,1.0,1.0,10065000.0
3113,中和區,公寓,鋼筋混凝土造,79.65,1.0,1.0,1.0,8435000.0
3114,中和區,住宅大樓,鋼筋混凝土造,95.3,2.0,2.0,1.0,13150000.0
3115,中和區,住宅大樓,鋼筋混凝土造,65.83,2.0,2.0,1.0,11250000.0
3116,中和區,華廈,鋼筋混凝土造,101.96,3.0,2.0,1.0,12580000.0
3117,中和區,住宅大樓,鋼筋混凝土造,81.58,2.0,1.0,1.0,10000000.0
3118,中和區,住宅大樓,鋼筋混凝土造,54.15,1.0,1.0,1.0,7420000.0
3119,中和區,公寓,鋼筋混凝土造,81.68,3.0,1.0,1.0,8100000.0
3120,中和區,住宅大樓,鋼筋混凝土造,56.64,1.0,1.0,1.0,8420000.0
3121,中和區,公寓,鋼筋混凝土造,72.16,3.0,2.0,1.0,7200000.0
3122,中和區,公寓,鋼筋混凝土造,101.19,6.0,4.0,3.0,8800000.0
3123,中和區,公寓,鋼筋混凝土造,74.96,3.0,2.0,1.0,6500000.0
3124,中和區,住宅大樓,鋼筋混凝土造,90.54,3.0,2.0,1.0,12800000.0
3125,中和區,公寓,鋼筋混凝土造,102.5,3.0,3.0,2.0,9550000.0
3126,中和區,公寓,加強磚造,56.14,2.0,1.0,1.0,7200000.0
3127,中和區,住宅大樓,鋼筋混凝土造,113.68,3.0,2.0,2.0,12800000.0
3128,中和區,華廈,鋼筋混凝土造,125.65,3.0,2.0,2.0,14200000.0
3129,中和區,公寓,加強磚造,64.79,2.0,1.0,1.0,6000000.0
3130,中和區,住宅大樓,鋼筋混凝土造,79.31,2.0,2.0,2.0,9200000.0
3131,中和區,公寓,鋼筋混凝土造,82.5,3.0,2.0,1.0,9500000.0
3132,五股區,住宅大樓,鋼筋混凝土造,107.65,2.0,1.0,1.0,6850000.0
3133,五股區,住宅大樓,鋼筋混凝土造,70.09,3.0,1.0,1.0,4500000.0
3134,五股區,公寓,鋼筋混凝土造,73.14,2.0,2.0,1.0,3700000.0
3135,五股區,公寓,鋼筋混凝土造,99.81,4.0,2.0,2.0,6400000.0
3136,五股區,住宅大樓,鋼筋混凝土造,107.05,3.0,2.0,2.0,8080000.0
3137,五股區,華廈,鋼筋混凝土造,101.68,3.0,2.0,2.0,6500000.0
3138,五股區,公寓,鋼筋混凝土造,102.93,3.0,2.0,1.0,5300000.0
3139,五股區,住宅大樓,鋼筋混凝土造,101.19,3.0,2.0,2.0,7300000.0
3140,五股區,公寓,鋼筋混凝土造,100.65,3.0,1.0,1.0,5000000.0
3141,五股區,華廈,鋼筋混凝土造,175.22,3.0,2.0,2.0,9500000.0
3142,五股區,公寓,鋼筋混凝土造,106.65,3.0,2.0,1.0,5250000.0
3143,五股區,華廈,鋼筋混凝土造,114.69,3.0,1.0,2.0,8500000.0
3144,五股區,住宅大樓,鋼筋混凝土造,137.7,4.0,2.0,2.0,8550000.0
3145,五股區,華廈,鋼筋混凝土造,73.42,2.0,1.0,1.0,5200000.0
3146,五股區,公寓,鋼筋混凝土造,110.02,4.0,2.0,1.0,5700000.0
3147,五股區,住宅大樓,鋼筋混凝土造,92.54,4.0,1.0,2.0,6750000.0
3148,五股區,住宅大樓,鋼筋混凝土造,101.13,3.0,1.0,2.0,5000000.0
3149,五股區,華廈,鋼筋混凝土造,102.35,3.0,2.0,2.0,8200000.0
3150,五股區,華廈,鋼筋混凝土造,188.51,3.0,2.0,2.0,9900000.0
3151,五股區,住宅大樓,鋼筋混凝土造,93.58,3.0,1.0,2.0,5880000.0
3152,五股區,住宅大樓,鋼筋混凝土造,91.28,3.0,2.0,2.0,5750000.0
3153,五股區,華廈,鋼筋混凝土造,61.08,2.0,2.0,1.0,5000000.0
3154,五股區,住宅大樓,鋼筋混凝土造,168.56,3.0,2.0,2.0,9500000.0
3155,五股區,公寓,鋼筋混凝土造,117.32,3.0,2.0,2.0,6000000.0
3156,五股區,住宅大樓,鋼筋混凝土造,88.44,2.0,1.0,1.0,6100000.0
3157,五股區,華廈,鋼筋混凝土造,140.33,3.0,2.0,2.0,9370000.0
3158,五股區,公寓,鋼筋混凝土造,79.03,3.0,2.0,1.0,4800000.0
3159,五股區,住宅大樓,鋼筋混凝土造,124.72,3.0,1.0,2.0,7500000.0
3160,五股區,公寓,鋼筋混凝土造,82.34,6.0,0.0,6.0,5500000.0
3161,五股區,公寓,鋼筋混凝土造,54.03,2.0,1.0,1.0,4300000.0
3162,五股區,透天厝,加強磚造,139.88,0.0,0.0,0.0,11500000.0
3163,五股區,華廈,鋼筋混凝土造,188.51,3.0,2.0,2.0,9900000.0
3164,五股區,華廈,鋼筋混凝土造,132.05,4.0,2.0,2.0,8000000.0
3165,五股區,華廈,鋼筋混凝土造,127.0,4.0,2.0,2.0,7900000.0
3166,五股區,住宅大樓,鋼筋混凝土造,89.63,3.0,1.0,2.0,3500000.0
3167,五股區,公寓,鋼筋混凝土造,96.26,3.0,2.0,1.0,4650000.0
3168,五股區,公寓,鋼筋混凝土造,92.63,3.0,2.0,1.0,4350000.0
3169,五股區,住宅大樓,鋼筋混凝土造,92.13,4.0,2.0,2.0,6200000.0
3170,五股區,華廈,鋼筋混凝土造,138.26,3.0,2.0,1.0,8950000.0
3171,五股區,華廈,鋼筋混凝土造,122.31,3.0,2.0,2.0,7800000.0
3172,五股區,住宅大樓,鋼筋混凝土造,82.65,3.0,1.0,2.0,6500000.0
3173,五股區,住宅大樓,鋼筋混凝土造,95.75,3.0,2.0,2.0,6500000.0
3174,五股區,華廈,鋼筋混凝土造,182.12,3.0,2.0,2.0,9800000.0
3175,五股區,住宅大樓,鋼筋混凝土造,81.2,2.0,2.0,1.0,6800000.0
3176,五股區,住宅大樓,鋼筋混凝土造,148.06,4.0,2.0,1.0,9000000.0
3177,五股區,公寓,加強磚造,81.58,2.0,1.0,1.0,5860000.0
3178,五股區,住宅大樓,鋼筋混凝土造,44.17,3.0,2.0,1.0,3500000.0
3179,五股區,住宅大樓,鋼筋混凝土造,126.37,3.0,2.0,2.0,7800000.0
3180,五股區,住宅大樓,鋼筋混凝土造,108.41,3.0,2.0,2.0,7900000.0
3181,五股區,華廈,鋼筋混凝土造,130.64,3.0,2.0,2.0,5000000.0
3182,五股區,公寓,鋼筋混凝土造,117.32,3.0,2.0,2.0,5660000.0
3183,五股區,華廈,鋼筋混凝土造,129.91,3.0,2.0,2.0,8800000.0
3184,五股區,公寓,鋼筋混凝土造,99.81,3.0,2.0,1.0,5200000.0
3185,五股區,華廈,鋼筋混凝土造,210.08,4.0,2.0,2.0,9100000.0
3186,五股區,華廈,鋼筋混凝土造,90.02,3.0,2.0,2.0,4000000.0
3187,五股區,華廈,鋼筋混凝土造,163.54,3.0,2.0,2.0,6000000.0
3188,五股區,住宅大樓,鋼筋混凝土造,145.76,3.0,2.0,1.0,8600000.0
3189,五股區,華廈,鋼筋混凝土造,218.09,4.0,2.0,2.0,11600000.0
3190,五股區,透天厝,加強磚造,66.06,4.0,2.0,2.0,4750000.0
3191,五股區,透天厝,加強磚造,66.06,2.0,1.0,1.0,4750000.0
3192,五股區,住宅大樓,鋼筋混凝土造,101.95,3.0,1.0,2.0,5800000.0
3193,五股區,華廈,鋼筋混凝土造,100.07,2.0,1.0,1.0,6340000.0
3194,五股區,住宅大樓,鋼筋混凝土造,111.7,3.0,1.0,1.0,7580000.0
3195,五股區,華廈,鋼筋混凝土造,65.83,2.0,1.0,1.0,4000000.0
3196,五股區,華廈,鋼筋混凝土造,90.99,3.0,2.0,1.0,5000000.0
3197,五股區,住宅大樓,鋼筋混凝土造,151.26,3.0,2.0,2.0,9850000.0
3198,五股區,華廈,鋼筋混凝土造,144.69,3.0,2.0,2.0,10200000.0
3199,五股區,住宅大樓,鋼筋混凝土造,67.02,3.0,1.0,1.0,5200000.0
3200,五股區,公寓,加強磚造,76.0,2.0,2.0,1.0,4900000.0
3201,五股區,住宅大樓,鋼筋混凝土造,177.74,3.0,2.0,2.0,10800000.0
3202,五股區,華廈,鋼筋混凝土造,188.51,3.0,2.0,2.0,10360000.0
3203,五股區,華廈,鋼筋混凝土造,93.47,2.0,2.0,2.0,7070000.0
3204,五股區,華廈,鋼筋混凝土造,148.36,3.0,2.0,2.0,11500000.0
3205,五股區,公寓,鋼筋混凝土造,102.81,3.0,2.0,2.0,4000000.0
3206,五股區,住宅大樓,鋼筋混凝土造,71.93,2.0,1.0,1.0,5250000.0
3207,五股區,華廈,鋼筋混凝土造,176.43,3.0,2.0,2.0,9300000.0
3208,五股區,公寓,鋼筋混凝土造,87.45,3.0,2.0,1.0,6000000.0
3209,五股區,住宅大樓,鋼筋混凝土造,151.62,3.0,2.0,2.0,10600000.0
3210,五股區,華廈,鋼筋混凝土造,114.19,3.0,2.0,2.0,5930000.0
3211,五股區,華廈,鋼筋混凝土造,174.69,3.0,2.0,2.0,9980000.0
3212,五股區,公寓,鋼筋混凝土造,103.03,3.0,1.0,2.0,4000000.0
3213,五股區,華廈,鋼筋混凝土造,85.54,2.0,2.0,1.0,8030000.0
3214,五股區,住宅大樓,鋼筋混凝土造,109.02,3.0,2.0,2.0,7350000.0
3215,五股區,住宅大樓,鋼筋混凝土造,103.39,3.0,2.0,2.0,6930000.0
3216,五股區,住宅大樓,鋼筋混凝土造,113.57,3.0,2.0,2.0,7600000.0
3217,五股區,住宅大樓,鋼筋混凝土造,38.35,2.0,1.0,1.0,3900000.0
3218,五股區,住宅大樓,鋼筋混凝土造,182.6,3.0,2.0,2.0,11300000.0
3219,五股區,公寓,鋼筋混凝土造,67.98,2.0,2.0,1.0,5930000.0
3220,五股區,華廈,鋼筋混凝土造,146.07,3.0,2.0,2.0,7950000.0
3221,五股區,華廈,鋼筋混凝土造,188.51,3.0,2.0,1.0,4460000.0
3222,五股區,華廈,鋼筋混凝土造,86.15,2.0,1.0,1.0,5700000.0
3223,五股區,公寓,加強磚造,82.36,3.0,2.0,2.0,6500000.0
3224,五股區,住宅大樓,鋼筋混凝土造,185.71,4.0,2.0,2.0,9350000.0
3225,五股區,住宅大樓,鋼筋混凝土造,105.16,2.0,2.0,1.0,7300000.0
3226,五股區,華廈,鋼筋混凝土造,142.35,3.0,2.0,2.0,8680000.0
3227,五股區,華廈,鋼筋混凝土造,187.94,3.0,2.0,2.0,10260000.0
3228,五股區,公寓,鋼筋混凝土造,97.64,4.0,2.0,2.0,5600000.0
3229,五股區,公寓,鋼筋混凝土造,115.79,0.0,0.0,0.0,10300000.0
3230,五股區,公寓,鋼筋混凝土造,110.93,3.0,2.0,1.0,6000000.0
3231,五股區,華廈,鋼筋混凝土造,104.64,3.0,2.0,1.0,7750000.0
3232,五股區,華廈,鋼筋混凝土造,126.55,3.0,2.0,2.0,7000000.0
3233,五股區,華廈,鋼筋混凝土造,130.18,3.0,2.0,2.0,7650000.0
3234,五股區,華廈,鋼筋混凝土造,159.73,3.0,2.0,2.0,8800000.0
3235,五股區,華廈,鋼筋混凝土造,132.8,3.0,2.0,2.0,8100000.0
3236,五股區,公寓,鋼筋混凝土造,116.99,3.0,2.0,2.0,5400000.0
3237,五股區,華廈,鋼筋混凝土造,103.08,3.0,2.0,2.0,7100000.0
3238,五股區,華廈,鋼筋混凝土造,127.04,2.0,2.0,2.0,10100000.0
3239,五股區,住宅大樓,鋼筋混凝土造,84.18,2.0,1.0,1.0,5600000.0
3240,五股區,公寓,鋼筋混凝土造,87.31,3.0,2.0,1.0,5450000.0
3241,五股區,住宅大樓,鋼筋混凝土造,160.67,3.0,2.0,2.0,9200000.0
3242,五股區,公寓,鋼筋混凝土造,82.32,3.0,2.0,1.0,4800000.0
3243,五股區,公寓,鋼筋混凝土造,97.26,3.0,2.0,2.0,4600000.0
3244,五股區,公寓,鋼筋混凝土造,91.56,5.0,2.0,2.0,4880000.0
3245,五股區,住宅大樓,鋼筋混凝土造,93.81,2.0,1.0,2.0,4800000.0
3246,五股區,華廈,鋼筋混凝土造,108.94,2.0,2.0,1.0,7500000.0
3247,五股區,公寓,鋼筋混凝土造,92.42,3.0,2.0,1.0,8500000.0
3248,五股區,公寓,鋼筋混凝土造,94.82,3.0,1.0,1.0,4150000.0
3249,五股區,華廈,鋼筋混凝土造,135.95,3.0,2.0,2.0,8200000.0
3250,五股區,住宅大樓,鋼筋混凝土造,100.97,3.0,2.0,1.0,7200000.0
3251,五股區,公寓,鋼筋混凝土造,99.97,3.0,1.0,1.0,4230000.0
3252,五股區,住宅大樓,鋼筋混凝土造,86.83,1.0,2.0,1.0,5500000.0
3253,五股區,住宅大樓,鋼筋混凝土造,67.13,3.0,2.0,1.0,5400000.0
3254,五股區,華廈,鋼筋混凝土造,117.71,2.0,2.0,1.0,7960000.0
3255,五股區,住宅大樓,鋼筋混凝土造,107.8,3.0,2.0,2.0,6800000.0
3256,五股區,華廈,鋼筋混凝土造,66.74,2.0,2.0,1.0,5160000.0
3257,五股區,套房,鋼筋混凝土造,57.36,1.0,1.0,1.0,4350000.0
3258,五股區,公寓,鋼筋混凝土造,94.21,3.0,2.0,1.0,7700000.0
3259,五股區,公寓,鋼筋混凝土造,94.21,3.0,2.0,1.0,4600000.0
3260,五股區,華廈,鋼筋混凝土造,150.47,4.0,1.0,2.0,8550000.0
3261,五股區,公寓,鋼筋混凝土造,157.95,5.0,2.0,3.0,8200000.0
3262,五股區,公寓,鋼筋混凝土造,93.7,3.0,2.0,1.0,5800000.0
3263,五股區,公寓,鋼筋混凝土造,101.23,3.0,2.0,1.0,5050000.0
3264,五股區,公寓,鋼筋混凝土造,97.26,3.0,2.0,2.0,4700000.0
3265,五股區,住宅大樓,鋼筋混凝土造,67.14,3.0,2.0,1.0,4700000.0
3266,五股區,透天厝,加強磚造,110.25,3.0,2.0,2.0,9480000.0
3267,五股區,華廈,鋼筋混凝土造,155.88,3.0,2.0,2.0,7300000.0
3268,五股區,住宅大樓,鋼筋混凝土造,200.28,4.0,2.0,2.0,10500000.0
3269,五股區,住宅大樓,鋼筋混凝土造,107.05,3.0,2.0,2.0,8360000.0
3270,五股區,公寓,鋼筋混凝土造,126.71,3.0,2.0,2.0,7350000.0
3271,五股區,華廈,鋼筋混凝土造,138.26,3.0,2.0,2.0,9800000.0
3272,五股區,住宅大樓,鋼筋混凝土造,89.15,2.0,2.0,2.0,5600000.0
3273,五股區,公寓,鋼筋混凝土造,76.0,3.0,2.0,1.0,5200000.0
3274,五股區,住宅大樓,鋼筋混凝土造,142.59,3.0,2.0,2.0,8500000.0
3275,五股區,公寓,鋼筋混凝土造,70.22,3.0,1.0,1.0,3500000.0
3276,五股區,華廈,鋼筋混凝土造,91.37,2.0,2.0,1.0,7250000.0
3277,五股區,公寓,鋼筋混凝土造,86.8,3.0,2.0,2.0,5000000.0
3278,五股區,華廈,鋼筋混凝土造,104.66,3.0,2.0,2.0,8600000.0
3279,五股區,住宅大樓,鋼筋混凝土造,95.75,2.0,2.0,1.0,7000000.0
3280,五股區,公寓,鋼筋混凝土造,117.04,3.0,1.0,1.0,10075000.0
3281,五股區,華廈,鋼筋混凝土造,155.79,4.0,2.0,2.0,5000000.0
3282,五股區,公寓,鋼筋混凝土造,79.36,3.0,2.0,1.0,4050000.0
3283,五股區,公寓,鋼筋混凝土造,79.36,3.0,2.0,1.0,4050000.0
3284,五股區,住宅大樓,鋼筋混凝土造,113.03,3.0,2.0,1.0,7200000.0
3285,五股區,華廈,鋼筋混凝土造,103.54,3.0,2.0,2.0,7600000.0
3286,五股區,華廈,鋼筋混凝土造,84.83,2.0,2.0,1.0,5500000.0
3287,五股區,華廈,鋼筋混凝土造,108.49,3.0,2.0,2.0,8200000.0
3288,五股區,公寓,鋼筋混凝土造,82.16,2.0,2.0,1.0,4000000.0
3289,五股區,公寓,鋼筋混凝土造,91.22,3.0,2.0,2.0,5800000.0
3290,五股區,公寓,鋼筋混凝土造,139.25,3.0,2.0,2.0,7650000.0
3291,五股區,華廈,鋼筋混凝土造,138.26,3.0,2.0,2.0,8200000.0
3292,五股區,公寓,鋼筋混凝土造,103.41,4.0,1.0,2.0,4900000.0
3293,五股區,華廈,鋼筋混凝土造,94.51,2.0,2.0,2.0,5800000.0
3294,五股區,公寓,鋼筋混凝土造,67.23,3.0,1.0,1.0,4000000.0
3295,五股區,住宅大樓,鋼筋混凝土造,67.84,3.0,1.0,1.0,4850000.0
3296,五股區,華廈,鋼筋混凝土造,176.43,3.0,2.0,2.0,9500000.0
3297,五股區,華廈,鋼筋混凝土造,123.16,6.0,2.0,3.0,10000000.0
3298,五股區,住宅大樓,鋼筋混凝土造,38.16,1.0,1.0,1.0,3650000.0
3299,五股區,住宅大樓,鋼筋混凝土造,157.1,2.0,2.0,2.0,7880000.0
3300,五股區,華廈,鋼筋混凝土造,104.62,2.0,2.0,2.0,8500000.0
3301,五股區,公寓,鋼筋混凝土造,82.11,2.0,2.0,2.0,4000000.0
3302,五股區,華廈,鋼筋混凝土造,80.49,2.0,1.0,1.0,5200000.0
3303,五股區,住宅大樓,鋼筋混凝土造,124.36,4.0,2.0,2.0,8210000.0
3304,五股區,住宅大樓,鋼筋混凝土造,101.63,3.0,2.0,1.0,6660000.0
3305,五股區,住宅大樓,鋼筋混凝土造,106.54,2.0,1.0,1.0,6500000.0
3306,五股區,華廈,鋼筋混凝土造,111.38,3.0,2.0,2.0,8150000.0
3307,五股區,透天厝,加強磚造,90.54,3.0,2.0,3.0,4215480.0
3308,五股區,公寓,鋼筋混凝土造,52.81,3.0,2.0,1.0,4200000.0
3309,五股區,住宅大樓,鋼筋混凝土造,64.01,4.0,2.0,1.0,5180000.0
3310,五股區,華廈,鋼筋混凝土造,107.87,3.0,2.0,2.0,7900000.0
3311,五股區,華廈,鋼筋混凝土造,136.21,1.0,1.0,1.0,10000000.0
3312,五股區,公寓,鋼筋混凝土造,91.78,3.0,2.0,2.0,5200000.0
3313,五股區,住宅大樓,鋼筋混凝土造,147.21,3.0,2.0,2.0,7960000.0
3314,五股區,華廈,鋼筋混凝土造,54.34,0.0,0.0,0.0,4020000.0
3315,五股區,公寓,鋼筋混凝土造,92.31,0.0,0.0,0.0,4100000.0
3316,五股區,住宅大樓,鋼筋混凝土造,109.18,3.0,2.0,2.0,8200000.0
3317,五股區,華廈,鋼筋混凝土造,90.63,3.0,2.0,1.0,7150000.0
3318,五股區,公寓,鋼筋混凝土造,74.88,4.0,1.0,1.0,4000000.0
3319,五股區,華廈,鋼筋混凝土造,124.7,3.0,2.0,2.0,8280000.0
3320,五股區,公寓,鋼筋混凝土造,91.95,3.0,1.0,2.0,4880000.0
3321,五股區,華廈,鋼筋混凝土造,104.51,2.0,2.0,2.0,8700000.0
3322,五股區,公寓,鋼筋混凝土造,112.51,3.0,2.0,1.0,5000000.0
3323,五股區,華廈,鋼筋混凝土造,90.92,2.0,1.0,0.0,7100000.0
3324,五股區,公寓,鋼筋混凝土造,94.82,3.0,2.0,1.0,5000000.0
3325,五股區,華廈,鋼筋混凝土造,112.87,3.0,2.0,1.0,7300000.0
3326,五股區,公寓,鋼筋混凝土造,98.59,3.0,2.0,2.0,7300000.0
3327,五股區,華廈,鋼筋混凝土造,187.94,3.0,2.0,2.0,10000000.0
3328,五股區,住宅大樓,鋼筋混凝土造,126.3,3.0,2.0,2.0,9080000.0
3329,五股區,華廈,鋼筋混凝土造,146.45,4.0,2.0,3.0,11680000.0
3330,五股區,住宅大樓,鋼筋混凝土造,121.23,3.0,2.0,2.0,7850000.0
3331,五股區,住宅大樓,鋼筋混凝土造,158.93,3.0,1.0,2.0,9300000.0
3332,五股區,住宅大樓,鋼筋混凝土造,88.62,4.0,2.0,2.0,7200000.0
3333,五股區,公寓,鋼筋混凝土造,93.6,6.0,0.0,6.0,6300000.0
3334,五股區,華廈,鋼筋混凝土造,181.14,3.0,2.0,2.0,10100000.0
3335,五股區,華廈,鋼筋混凝土造,115.61,3.0,2.0,2.0,7500000.0
3336,五股區,華廈,鋼筋混凝土造,89.64,3.0,2.0,2.0,7500000.0
3337,五股區,公寓,鋼筋混凝土造,112.73,3.0,2.0,1.0,5000000.0
3338,五股區,華廈,鋼筋混凝土造,54.49,1.0,1.0,1.0,4070000.0
3339,五股區,公寓,鋼筋混凝土造,93.24,3.0,1.0,1.0,5000000.0
3340,五股區,華廈,鋼筋混凝土造,176.79,2.0,2.0,2.0,11480000.0
3341,五股區,公寓,鋼筋混凝土造,85.91,3.0,2.0,1.0,6150000.0
3342,五股區,公寓,鋼筋混凝土造,92.42,3.0,2.0,1.0,5300000.0
3343,五股區,公寓,鋼筋混凝土造,138.27,4.0,2.0,2.0,6250000.0
3344,五股區,華廈,鋼筋混凝土造,84.83,2.0,1.0,1.0,6100000.0
3345,五股區,公寓,鋼筋混凝土造,101.49,3.0,2.0,2.0,6700000.0
3346,五股區,華廈,鋼筋混凝土造,53.05,1.0,1.0,1.0,4300000.0
3347,五股區,公寓,鋼筋混凝土造,79.63,2.0,2.0,1.0,4050000.0
3348,五股區,華廈,鋼筋混凝土造,149.29,3.0,1.0,2.0,9470000.0
3349,五股區,華廈,鋼筋混凝土造,139.41,3.0,1.0,2.0,8830000.0
3350,五股區,住宅大樓,鋼筋混凝土造,98.73,3.0,2.0,2.0,6880000.0
3351,五股區,華廈,鋼筋混凝土造,90.63,3.0,2.0,1.0,8200000.0
3352,五股區,公寓,鋼筋混凝土造,72.52,3.0,1.0,1.0,4980000.0
3353,五股區,華廈,鋼筋混凝土造,176.18,4.0,2.0,2.0,11000000.0
3354,五股區,公寓,鋼筋混凝土造,159.03,4.0,2.0,2.0,8500000.0
3355,五股區,華廈,鋼筋混凝土造,125.77,3.0,2.0,2.0,9500000.0
3356,五股區,華廈,鋼筋混凝土造,176.43,3.0,2.0,2.0,10300000.0
3357,五股區,公寓,鋼筋混凝土造,109.02,3.0,2.0,2.0,6500000.0
3358,五股區,公寓,鋼筋混凝土造,99.03,3.0,2.0,1.0,5450000.0
3359,五股區,華廈,鋼筋混凝土造,50.25,4.0,2.0,2.0,4100000.0
3360,五股區,住宅大樓,鋼筋混凝土造,117.03,3.0,1.0,2.0,6600000.0
3361,五股區,華廈,鋼筋混凝土造,161.82,4.0,2.0,2.0,10380000.0
3362,五股區,住宅大樓,鋼筋混凝土造,141.06,4.0,2.0,2.0,9180000.0
3363,五股區,公寓,鋼筋混凝土造,116.18,3.0,2.0,2.0,7800000.0
3364,五股區,公寓,鋼筋混凝土造,83.26,3.0,2.0,2.0,4000000.0
3365,五股區,華廈,鋼筋混凝土造,156.61,3.0,2.0,2.0,11500000.0
3366,五股區,公寓,鋼筋混凝土造,88.37,3.0,1.0,1.0,4100000.0
3367,五股區,華廈,鋼筋混凝土造,210.65,4.0,2.0,2.0,11100000.0
3368,五股區,華廈,鋼筋混凝土造,85.15,2.0,2.0,1.0,6450000.0
3369,五股區,華廈,鋼筋混凝土造,187.94,3.0,2.0,2.0,10580000.0
3370,五股區,住宅大樓,鋼筋混凝土造,154.09,3.0,2.0,2.0,8200000.0
3371,五股區,華廈,鋼筋混凝土造,119.94,3.0,2.0,2.0,8350000.0
3372,八里區,住宅大樓,鋼骨混凝土造,197.99,4.0,2.0,2.0,10500000.0
3373,八里區,華廈,鋼筋混凝土造,97.07,2.0,2.0,2.0,4700000.0
3374,八里區,華廈,鋼筋混凝土造,93.77,3.0,2.0,1.0,4650000.0
3375,八里區,華廈,鋼筋混凝土造,137.34,3.0,2.0,2.0,5400000.0
3376,八里區,住宅大樓,鋼筋混凝土造,144.25,2.0,2.0,2.0,10000000.0
3377,八里區,住宅大樓,鋼筋混凝土造,118.49,2.0,2.0,2.0,5780000.0
3378,八里區,住宅大樓,鋼筋混凝土造,75.3,2.0,2.0,2.0,5000000.0
3379,八里區,住宅大樓,鋼筋混凝土造,75.6,2.0,2.0,2.0,5000000.0
3380,八里區,住宅大樓,鋼筋混凝土造,83.69,2.0,2.0,1.0,3650000.0
3381,八里區,住宅大樓,鋼筋混凝土造,75.23,2.0,1.0,1.0,4100000.0
3382,八里區,華廈,鋼筋混凝土造,118.23,4.0,2.0,3.0,6050000.0
3383,八里區,住宅大樓,鋼筋混凝土造,127.2,2.0,2.0,1.0,7650000.0
3384,八里區,住宅大樓,鋼筋混凝土造,210.99,3.0,2.0,2.0,11000000.0
3385,八里區,住宅大樓,鋼筋混凝土造,143.58,3.0,2.0,2.0,6400000.0
3386,八里區,套房,鋼筋混凝土造,63.13,1.0,1.0,1.0,5000000.0
3387,八里區,住宅大樓,鋼筋混凝土造,113.86,3.0,2.0,2.0,5500000.0
3388,八里區,住宅大樓,鋼筋混凝土造,122.05,3.0,2.0,2.0,5400000.0
3389,八里區,住宅大樓,鋼筋混凝土造,138.97,3.0,1.0,2.0,6370000.0
3390,八里區,套房,鋼筋混凝土造,61.9,1.0,1.0,1.0,3700000.0
3391,八里區,套房,鋼筋混凝土造,74.47,1.0,1.0,1.0,5800000.0
3392,八里區,住宅大樓,鋼筋混凝土造,107.04,1.0,2.0,1.0,6250000.0
3393,八里區,住宅大樓,鋼筋混凝土造,138.14,2.0,2.0,1.0,7660000.0
3394,八里區,住宅大樓,鋼筋混凝土造,70.51,2.0,1.0,1.0,3550000.0
3395,八里區,華廈,鋼筋混凝土造,166.3,3.0,2.0,2.0,7500000.0
3396,八里區,住宅大樓,鋼筋混凝土造,121.67,3.0,2.0,2.0,10000000.0
3397,八里區,套房,鋼筋混凝土造,83.67,1.0,1.0,1.0,6000000.0
3398,八里區,住宅大樓,鋼筋混凝土造,139.37,3.0,2.0,2.0,8300000.0
3399,八里區,公寓,鋼筋混凝土造,123.24,8.0,0.0,8.0,5950000.0
