鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土益也使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易備註,備註,編號
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷SB1-30號,22.95,住,,,1081224,土地1建物1車位1,,,05,,,,,1,1,1,有,無,10000000,77077,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷SB1-30號,39.55,住,,,1081223,土地1建物1車位1,,,05,,,,,1,1,1,有,無,16500000,84326,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷號,28.81,住,,,1090122,土地1建物1車位1,,,05,,,,,1,1,1,有,無,12380000,81335,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,39.55,住,,,1090525,土地1建物1車位1,,,05,,,,,4,1,2,有,無,10960000,56588,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1081218,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9200000,57840,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1081212,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9150000,57525,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,39.55,住,,,1090609,土地1建物1車位1,,,05,,,,,4,1,2,有,無,11000000,56839,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1090611,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9280000,58343,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081108,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10300000,52610,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1090601,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9360000,58846,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1080923,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9260000,58217,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1081212,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9600000,60355,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1081007,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9620000,60480,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1080920,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9470000,59537,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷SC1-30號,32.72,住,,,1090529,土地1建物1車位1,,,05,,,,,1,1,1,有,無,11000000,65774,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1090122,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9120000,57297,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1080910,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9330000,58617,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081108,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9200000,57800,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.74,住,,,1080926,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10080000,51196,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081115,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9450000,59370,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.74,住,,,1081231,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10580000,54010,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081114,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9300000,58428,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.74,住,,,1081114,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10310000,52632,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.74,住,,,1081108,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10500000,53602,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1090318,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9400000,59056,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1090303,土地1建物1車位1,,,05,,,,,3,1,2,有,無,8920000,56037,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081005,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9080000,57042,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081015,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9080000,57042,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.74,住,,,1080926,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10060000,51353,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.74,住,,,1081022,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10520000,53701,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081024,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9350000,58739,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1080912,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9580000,60183,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081113,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9300000,58424,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.74,住,,,1090612,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10750000,54875,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1090506,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9150000,57482,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.74,住,,,1081104,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10400000,53107,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081014,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9290000,58387,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1080920,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9080000,57067,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081017,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9300000,58450,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1080926,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9300000,58450,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081015,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9300000,58450,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1080917,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9330000,58639,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1081029,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9260000,58199,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1090122,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9120000,57319,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷SD1-30號,31.25,住,,,1090611,土地1建物1車位1,,,05,,,,,1,1,1,有,無,8200000,61478,,,,,,
永康區,房地(土地+建物),臺南市永康區小東路423巷SD1-30號,23.93,住,,,1090701,土地1建物1車位0,,,05,,,,,1,1,1,有,無,6700000,69301,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090327,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7260000,56419,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081005,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7210000,56030,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081231,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7360000,57196,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081226,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7200000,55953,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081231,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7600000,59061,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081223,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7600000,59061,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081226,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7520000,58440,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090609,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7020000,54529,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090610,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7080000,54995,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090122,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7180000,55771,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090122,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7150000,55538,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081009,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7500000,58257,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081231,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7500000,58257,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090108,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7500000,58257,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081226,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7400000,57480,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090122,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7400000,57480,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081226,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7350000,57092,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081003,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7000000,54365,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090225,土地1建物1車位1,,,05,,,,,2,1,1,有,無,6980000,54209,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081104,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7200000,55918,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081226,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7410000,57549,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081111,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7300000,56695,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090518,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7080000,54986,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081001,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7330000,56928,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081204,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7300000,56695,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081226,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7600000,59025,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷號,23.44,住,,,1090211,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7550000,58636,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1080912,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7100000,55197,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081021,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7220000,56130,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081127,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7400000,57529,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090615,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7090000,55119,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081226,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7450000,57918,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081119,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7300000,56752,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081002,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7580000,58929,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1081002,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7620000,59240,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090701,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7410000,57607,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷D1-30號,23.44,住,,,1090306,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7380000,57374,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1081231,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7100000,55141,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1081217,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7100000,55150,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1090316,土地1建物1車位1,,,05,,,,,2,1,1,有,無,6210000,48259,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷SC1-30號,33.21,住,,,1090701,土地1建物1車位1,,,05,,,,,1,1,1,有,無,11580000,68098,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,40.04,住,,,1081218,土地1建物1車位2,,,05,,,,,4,1,2,有,無,13050000,56678,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,39.55,住,,,1090602,土地1建物1車位1,,,05,,,,,4,1,2,有,無,11600000,59893,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,40.04,住,,,1081218,土地1建物1車位2,,,05,,,,,4,1,2,有,無,12600000,54688,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,40.04,住,,,1090324,土地1建物1車位2,,,05,,,,,4,1,2,有,無,12580000,54601,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,33.21,住,,,1090302,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9460000,56393,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,33.21,住,,,1090212,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9650000,57526,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,33.69,住,,,1080916,土地1建物1車位2,,,05,,,,,3,1,2,有,無,10550000,51597,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,33.21,住,,,1090106,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9800000,58420,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,33.21,住,,,1090122,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9750000,58029,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,33.21,住,,,1081009,土地1建物1車位1,,,05,,,,,3,1,2,有,無,10040000,59762,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,33.21,住,,,1081002,土地1建物1車位1,,,05,,,,,3,1,2,有,無,10100000,60119,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷A1-30號,33.21,住,,,1081030,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9800000,58333,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1081004,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7050000,54808,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1090122,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7320000,56907,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1090313,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7220000,56082,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1091004,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7100000,55176,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1081231,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7180000,55797,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1081105,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7110000,55253,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1090109,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7230000,56186,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1081118,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7400000,57507,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷B1-30號,23.44,住,,,1081018,土地1建物1車位1,,,05,,,,,2,1,1,有,無,7460000,57973,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷SB1-30號,22.95,住,,,1090227,土地1建物1車位1,,,05,,,,,1,1,1,有,無,9710000,74871,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,30.76,住,,,1090226,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9000000,56582,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路423巷C1-30號,31.25,住,,,1080912,土地1建物1車位1,,,05,,,,,3,1,2,有,無,9210000,57884,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,37.2,住,,,1090614,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8510000,50852,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,37.2,住,,,1090703,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8820000,52704,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,38.44,住,,,1090606,土地1建物1車位2,,,06,,,,,3,2,2,有,無,10290000,50345,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,38.48,住,,,1090605,土地1建物1車位2,,,06,,,,,3,2,2,有,無,10280000,50032,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,38.48,住,,,1090425,土地1建物1車位2,,,06,,,,,3,2,2,有,無,10120000,49253,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080729,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5760000,48723,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080711,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5880000,49738,,,,,協力廠商,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080711,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5650000,47792,,,,,協力廠商,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080710,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5980000,50584,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080719,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5820000,49230,,,,親友、員工或其他特殊關係間之交易,員工子女,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.46,住,,,1080712,土地1建物1車位1,,,06,,,,,2,2,1,有,無,6030000,51477,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080710,土地1建物1車位1,,,06,,,,,2,2,1,有,無,6050000,51176,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.46,住,,,1080710,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5860000,49569,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1090426,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8230000,53128,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1080831,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8130000,52482,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1080923,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8150000,52611,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1080712,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8040000,51901,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1080710,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8170000,52740,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,34.9,住,,,1080908,土地1建物1車位2,,,06,,,,,3,2,2,有,無,9430000,48853,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1080831,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8410000,54290,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.59,住,,,1081019,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8370000,54031,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1090528,土地1建物1車位1,,,06,,,,,3,2,2,有,無,7750000,50029,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1090318,土地1建物1車位1,,,06,,,,,3,2,2,有,無,7870000,50804,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1081209,土地1建物1車位1,,,06,,,,,3,2,2,有,無,7780000,50223,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1081026,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8620000,55645,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,34.9,住,,,1090527,土地1建物1車位2,,,06,,,,,3,2,2,有,無,9550000,49474,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,34.86,住,,,1090516,土地1建物1車位2,,,06,,,,,3,2,2,有,無,9690000,50482,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.59,住,,,1090508,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8550000,55193,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080710,土地1建物1車位1,,,06,,,,,2,2,1,有,無,6630000,57722,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1081117,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5620000,47538,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1081114,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5860000,49569,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1081116,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5840000,49399,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1081018,土地1建物1車位1,,,06,,,,,2,2,1,有,無,6250000,52868,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080710,土地1建物1車位1,,,06,,,,,2,2,1,有,無,6130000,51852,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,33.62,住,,,1081130,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8530000,55064,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.49,住,,,1080715,土地1建物1車位1,,,06,,,,,2,2,1,有,無,5970000,50499,,,,,協力廠商,
永康區,房地(土地+建物)+車位,臺南市永康區橋北段號,24.65,住,,,1090707,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9410000,61013,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,23.46,住,,,1080710,土地1建物1車位1,,,06,,,,,2,2,1,有,無,6080000,51430,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,36.53,住,,,1090218,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8390000,50821,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,36.53,住,,,1090523,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8650000,52396,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,36.53,住,,,1090118,土地1建物1車位1,,,06,,,,,3,2,2,有,無,8610000,52153,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,37.8,住,,,1081018,土地1建物1車位2,,,06,,,,,3,2,2,有,無,10300000,50686,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,37.8,住,,,1090509,土地1建物1車位2,,,06,,,,,3,2,2,有,無,10090000,49653,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,37.8,住,,,1090424,土地1建物1車位2,,,06,,,,,3,2,2,有,無,10370000,51031,,,,,,
永康區,房地(土地+建物)+車位,臺南市永康區鹽新段號,37.73,住,,,1090430,土地1建物1車位2,,,06,,,,,3,2,2,有,無,10270000,50809,,,,,,
