,District,MainMaterial,B_area,LivingR,BathR,Price,PropertyType2,log_Price,log_B_area
1393,新莊區,鋼筋混凝土造,103.91,2,2,8000000.0,公寓,15.89495209964411,4.643525139864555
1394,新莊區,鋼筋混凝土造,88.6,2,2,5800000.0,公寓,15.573368475516649,4.484131857611035
1395,土城區,鋼筋混凝土造,130.7,2,2,9300000.0,住宅大樓,16.045524958123483,4.872904620630176
1396,土城區,鋼筋混凝土造,94.12,2,2,8500000.0,住宅大樓,15.955576721460545,4.544570563859161
1397,土城區,鋼筋混凝土造,107.59,2,1,9800000.0,住宅大樓,16.0978929436408,4.678327706605818
1398,土城區,鋼筋混凝土造,69.4,0,0,5500000.0,住宅大樓,15.520258650202699,4.239886867512759
1399,板橋區,鋼筋混凝土造,98.49,0,5,7500000.0,公寓,15.830413578506539,4.589955020181611
1400,板橋區,鋼筋混凝土造,75.92,2,1,7250000.0,公寓,15.796512026830857,4.3296801543016725
1401,土城區,鋼筋混凝土造,105.77,2,1,10540000.0,華廈,16.17068810107749,4.6612669253399615
1402,板橋區,鋼筋混凝土造,97.5,2,2,8700000.0,公寓,15.978833583624812,4.579852378003801
1403,土城區,鋼筋混凝土造,79.93,0,1,13500000.0,公寓,16.41820024340866,4.381151251637927
1404,汐止區,鋼筋混凝土造,115.21,2,1,5800000.0,住宅大樓,15.573368475516649,4.746756550049962
1405,新店區,鋼筋混凝土造,106.62,2,1,5000000.0,公寓,15.424948470398375,4.669271111394615
1406,新店區,鋼骨混凝土造,123.06,2,2,17870000.0,住宅大樓,16.69863388713561,4.812672041312344
1407,淡水區,鋼筋混凝土造,78.84,1,1,5080000.0,住宅大樓,15.440821819554664,4.367420482284519
1408,淡水區,鋼筋混凝土造,82.45,1,1,2460000.0,公寓,14.715671907908545,4.412192049005608
1409,淡水區,鋼筋混凝土造,28.02,0,1,1500000.0,住宅大樓,14.22097566607244,3.332918540908861
1410,淡水區,鋼筋混凝土造,33.7,0,0,1580000.0,住宅大樓,14.27293540500315,3.517497837358316
1411,八里區,鋼筋混凝土造,103.89,1,1,7500000.0,住宅大樓,15.830413578506539,4.64333264708244
1412,淡水區,鋼筋混凝土造,64.13,0,3,3150000.0,住宅大樓,14.962913010801817,4.160912273160771
1413,新店區,鋼筋混凝土造,73.35,1,1,6230000.0,住宅大樓,15.644886890763637,4.295242504588991
1414,汐止區,鋼筋混凝土造,81.27,2,2,4800000.0,公寓,15.38412647587812,4.397776944765114
1415,土城區,鋼筋混凝土造,66.71,1,1,5450000.0,住宅大樓,15.511126166639427,4.200354866721424
1416,板橋區,加強磚造,84.46,1,1,6600000.0,公寓,15.702580206996654,4.436278049505797
1417,土城區,鋼筋混凝土造,75.8,1,1,4230000.0,住宅大樓,15.257712551022461,4.328098292648326
1418,板橋區,鋼筋混凝土造,53.56,1,1,3400000.0,住宅大樓,15.03928598958639,3.9808025208229716
1419,板橋區,鋼筋混凝土造,171.44,2,2,13000000.0,住宅大樓,16.38045991542581,5.1442333511653215
1420,板橋區,鋼筋混凝土造,83.08,2,2,7500000.0,公寓,15.830413578506539,4.419803999007912
1421,板橋區,鋼骨鋼筋混凝土造,39.33,0,0,4520000.0,住宅大樓,15.324022551808413,3.671987586443718
1422,板橋區,鋼筋混凝土造,67.32,2,1,6780000.0,公寓,15.729487659916579,4.209457369322605
1423,板橋區,鋼筋混凝土造,81.5,2,1,12500000.0,公寓,16.34123920227253,4.400603020246817
1424,板橋區,鋼筋混凝土造,86.61,2,1,8500000.0,公寓,15.955576721460545,4.461415282342953
1425,板橋區,鋼筋混凝土造,109.74,2,2,7100000.0,住宅大樓,15.775605342011543,4.69811393163083
1426,土城區,鋼筋混凝土造,67.61,2,1,3500000.0,公寓,15.068273526459642,4.213755901102586
1427,板橋區,加強磚造,66.15,1,1,6600000.0,公寓,15.702580206996654,4.191924890560965
1428,林口區,鋼筋混凝土造,97.02,2,1,4200000.0,公寓,15.250595083253597,4.57491714281707
1429,泰山區,鋼筋混凝土造,149.78,2,2,10360000.0,住宅大樓,16.15346279479561,5.009167550821221
1430,五股區,鋼筋混凝土造,153.01,2,2,10500000.0,華廈,16.166885815127753,5.030503278733722
1431,林口區,鋼筋混凝土造,195.78,2,2,11300000.0,住宅大樓,16.240313283682568,5.276991579833284
1432,五股區,鋼筋混凝土造,119.83,2,2,7500000.0,華廈,15.830413578506539,4.786074071694426
1433,永和區,鋼筋混凝土造,126.5,1,4,8800000.0,公寓,15.990262279448435,4.840242308167575
1434,中和區,鋼筋混凝土造,53.8,1,1,4680000.0,住宅大樓,15.358808667893829,3.9852734671677386
1435,蘆洲區,鋼筋混凝土造,149.49,1,1,16000000.0,華廈,16.588099280204055,5.007229500961423
1436,淡水區,鋼筋混凝土造,34.57,0,0,1680000.0,住宅大樓,14.334304351379442,3.5429862539335333
1437,三重區,鋼筋混凝土造,106.05,2,2,13500000.0,住宅大樓,16.41820024340866,4.663910681010692
1438,蘆洲區,鋼筋混凝土造,109.71,2,2,8100000.0,公寓,15.907374619642667,4.697840520829399
1439,三重區,鋼筋混凝土造,62.05,1,1,5500000.0,華廈,15.520258650202699,4.127940511650616
1440,蘆洲區,鋼筋混凝土造,95.04,2,2,6820000.0,公寓,15.735370029819645,4.554297855614335
1441,三重區,鋼筋混凝土造,94.64,2,1,8800000.0,住宅大樓,15.990262279448435,4.550080219670131
1442,樹林區,鋼筋混凝土造,144.37,2,2,8300000.0,住宅大樓,15.931766072766827,4.972379448641723
1443,三峽區,鋼筋混凝土造,228.5,2,2,14000000.0,住宅大樓,16.454567887579532,5.43153621033426
1444,樹林區,鋼筋混凝土造,165.12,2,2,12200000.0,華廈,16.316946509703484,5.106672482293198
1445,鶯歌區,鋼筋混凝土造,33.17,0,1,1000000.0,套房,13.815510557964274,3.501645852958961
1446,土城區,鋼筋混凝土造,115.28,2,2,8050000.0,住宅大樓,15.901182649394746,4.747363951691266
1447,板橋區,鋼筋混凝土造,107.08,1,1,12500000.0,住宅大樓,16.34123920227253,4.673576218652152
1448,板橋區,鋼筋混凝土造,93.83,1,1,10600000.0,住宅大樓,16.176364559082295,4.541484634301958
1449,板橋區,鋼筋混凝土造,77.55,1,1,7670000.0,住宅大樓,15.852827173343439,4.350922889622548
1450,板橋區,鋼筋混凝土造,133.45,1,2,14950000.0,住宅大樓,16.52022185780097,4.8937268758505335
1451,板橋區,鋼筋混凝土造,107.03,1,2,11640000.0,住宅大樓,16.269958000267565,4.673109168996284
1452,板橋區,鋼筋混凝土造,148.73,1,2,17740000.0,住宅大樓,16.691332534845706,5.002132581604506
1453,板橋區,鋼筋混凝土造,135.57,1,2,15580000.0,住宅大樓,16.561498598406875,4.909488112091298
1454,土城區,鋼筋混凝土造,150.21,2,2,11470000.0,住宅大樓,16.255245489105555,5.012034315009963
1455,八里區,鋼筋混凝土造,212.64,2,2,11430000.0,住宅大樓,16.251752035770995,5.3596005949649355
1456,淡水區,鋼筋混凝土造,92.54,2,1,4900000.0,住宅大樓,15.404745763080856,4.527640983478854
1457,汐止區,鋼筋混凝土造,149.15,2,2,6500000.0,住宅大樓,15.687312734865866,5.0049525109607576
1458,汐止區,鋼骨鋼筋混凝土造,98.84,2,2,5700000.0,住宅大樓,15.555976732804778,4.593502381120409
1459,八里區,鋼筋混凝土造,142.35,1,1,4780000.0,住宅大樓,15.379951104467638,4.958288813724047
1460,淡水區,鋼筋混凝土造,299.0,2,2,22000000.0,住宅大樓,16.90655301132259,5.700443573390687
1461,三峽區,鋼筋混凝土造,105.0,2,1,3700000.0,公寓,15.123843377614453,4.653960350157523
1462,板橋區,鋼筋混凝土造,93.73,2,1,6300000.0,公寓,15.65606019136176,4.540418308758395
1463,板橋區,鋼筋混凝土造,164.07,1,2,17630000.0,住宅大樓,16.685112554374054,5.100293166026791
1464,板橋區,鋼筋混凝土造,147.35,1,2,16000000.0,住宅大樓,16.588099280204055,4.992810709183703
1465,土城區,鋼筋混凝土造,82.01,2,1,6700000.0,公寓,15.717618084361195,4.40684119104832
1466,土城區,鋼筋混凝土造,133.46,2,2,11780965.0,華廈,16.28199565133852,4.893801807475461
1467,五股區,鋼筋混凝土造,186.18,1,1,10000000.0,華廈,16.11809565095832,5.226713947688344
1468,鶯歌區,鋼筋混凝土造,94.42,2,2,3450000.0,華廈,15.053884789007542,4.54775291511814
1469,鶯歌區,鋼筋混凝土造,171.19,2,2,8200000.0,華廈,15.919644712234481,5.142774050786687
1470,樹林區,鋼筋混凝土造,48.14,1,1,3000000.0,公寓,14.914122846632385,3.874113432354926
1471,淡水區,鋼筋混凝土造,33.84,0,0,1700000.0,住宅大樓,14.346138809026444,3.521643534738023
1472,三芝區,鋼筋混凝土造,154.25,2,2,2850000.0,華廈,14.862829552244833,5.038574662785497
1473,中和區,鋼筋混凝土造,35.37,1,1,2900000.0,套房,14.880221294956703,3.5658640032173894
1474,三重區,加強磚造,63.61,1,1,3000000.0,公寓,14.914122846632385,4.152770690690713
1475,三重區,鋼筋混凝土造,89.93,2,2,4850000.0,公寓,15.394489262913666,4.499031589926425
1476,淡水區,鋼筋混凝土造,37.36,0,1,1100000.0,公寓,13.9108207377686,3.620600613360642
1477,淡水區,鋼筋混凝土造,100.08,1,2,4800000.0,華廈,15.38412647587812,4.605969866158656
1478,淡水區,鋼筋混凝土造,33.49,1,1,1350000.0,住宅大樓,14.115615150414612,3.5112468868061133
1479,汐止區,鋼筋混凝土造,79.89,1,1,6500000.0,華廈,15.687312734865866,4.380650688493951
1480,汐止區,鋼筋混凝土造,200.17,2,2,13200000.0,住宅大樓,16.3957273875566,5.299167005502614
1481,汐止區,鋼筋混凝土造,43.47,1,1,3120000.0,華廈,14.953343559785665,3.772071045000701
1482,汐止區,鋼筋混凝土造,107.83,2,1,9400000.0,住宅大樓,16.056220247240233,4.680555912893981
1483,汐止區,鋼筋混凝土造,109.7,2,2,7800000.0,住宅大樓,15.86963429165982,4.697749367281185
1484,泰山區,鋼筋混凝土造,131.17,2,2,8100000.0,華廈,15.907374619642667,4.876494191827054
1485,五股區,鋼筋混凝土造,88.64,1,1,3800000.0,公寓,15.150511624696614,4.484583222998974
1486,新莊區,鋼筋混凝土造,77.9,1,2,5300000.0,公寓,15.483217378522351,4.355425952876702
1487,新莊區,鋼筋混凝土造,126.52,1,2,5900000.0,住宅大樓,15.590462908875947,4.840400398437448
1488,新莊區,鋼筋混凝土造,90.79,2,1,8700000.0,住宅大樓,15.978833583624812,4.508549147383666
1489,板橋區,鋼筋混凝土造,176.75,2,2,16500000.0,華廈,16.61887093887081,5.174736304776682
1490,三峽區,鋼筋混凝土造,146.82,2,2,7650000.0,住宅大樓,15.850216205802719,4.989207346682635
1491,樹林區,鋼筋混凝土造,88.61,4,2,5050000.0,公寓,15.434898801251542,4.484244718059211
1492,三重區,鋼筋混凝土造,39.17,0,1,4388000.0,套房,15.294384100377258,3.66791114767774
1493,三重區,鋼筋混凝土造,84.98,1,1,8380000.0,住宅大樓,15.941358472458266,4.442415934686665
1494,三重區,鋼筋混凝土造,190.71,2,2,15300000.0,華廈,16.543363386362664,5.250753949616427
1495,中和區,鋼筋混凝土造,96.26,2,2,6800000.0,公寓,15.732433170146335,4.567052863874963
1496,中和區,鋼筋混凝土造,92.76,1,1,7500000.0,公寓,15.830413578506539,4.530015512387331
1497,新莊區,鋼筋混凝土造,164.03,2,2,15980000.0,住宅大樓,16.586848498302402,5.1000493379243945
1498,板橋區,鋼筋混凝土造,146.65,1,2,16480000.0,住宅大樓,16.6176580824456,4.9880487954234605
1499,樹林區,鋼筋混凝土造,127.51,2,2,6880000.0,住宅大樓,15.744129209909527,4.848194792895451
1500,鶯歌區,鋼筋混凝土造,108.85,2,2,2700000.0,華廈,14.808762330974558,4.689970787680556
1501,樹林區,鋼筋混凝土造,172.42,2,2,9550000.0,華廈,16.07205171245691,5.1499333607817785
1502,鶯歌區,鋼筋混凝土造,96.0,2,2,2590000.0,華廈,14.767168433675721,4.564348191467836
1503,三峽區,鋼筋混凝土造,149.16,2,2,8930000.0,住宅大樓,16.00492695285268,5.00501955531062
1504,樹林區,鋼筋混凝土造,144.29,2,2,8600000.0,住宅大樓,15.967272761223736,4.971825163309164
1505,三重區,鋼筋混凝土造,87.9,2,1,6200000.0,公寓,15.64005985001532,4.476199804691132
1506,三重區,鋼筋混凝土造,107.0,2,2,7600000.0,公寓,15.84365880525656,4.672828834461906
1507,蘆洲區,鋼筋混凝土造,95.57,2,2,7350000.0,公寓,15.81021087118902,4.559858963278089
1508,蘆洲區,鋼筋混凝土造,120.44,3,3,8500000.0,公寓,15.955576721460545,4.791151703613533
1509,蘆洲區,鋼筋混凝土造,120.63,2,2,10700000.0,住宅大樓,16.185754299432134,4.792728009577292
1510,三重區,鋼筋混凝土造,32.72,1,1,2700000.0,住宅大樓,14.808762330974558,3.487986511734546
1511,中和區,鋼筋混凝土造,105.69,2,2,11900000.0,公寓,16.292048958081757,4.6605102810212555
1512,中和區,鋼筋混凝土造,89.55,2,1,8000000.0,公寓,15.89495209964411,4.494797128506721
1513,中和區,鋼筋混凝土造,43.44,1,1,3200000.0,套房,14.978661367769956,3.77138067562568
1514,中和區,鋼筋混凝土造,127.03,2,2,10200000.0,住宅大樓,16.1378982782545,4.844423279035369
1515,永和區,鋼筋混凝土造,90.11,2,2,11400000.0,公寓,16.249123913364723,4.501031146246946
1516,中和區,鋼筋混凝土造,86.54,1,1,7500000.0,公寓,15.830413578506539,4.460606734796738
1517,新莊區,鋼筋混凝土造,136.87,2,1,7800000.0,華廈,15.86963429165982,4.919031570223175
1518,新莊區,鋼筋混凝土造,150.31,2,2,11500000.0,住宅大樓,16.25785759333348,5.012699828145135
1519,泰山區,鋼筋混凝土造,109.19,2,2,6000000.0,住宅大樓,15.60727002719233,4.6930894840259745
1520,新莊區,鋼筋混凝土造,76.03,2,1,3500000.0,公寓,15.068273526459642,4.331127999240345
1521,新莊區,鋼筋混凝土造,64.4,3,2,5400000.0,公寓,15.501909511534503,4.165113633110308
1522,新莊區,鋼筋混凝土造,121.69,2,2,12750000.0,住宅大樓,16.36104182956871,4.801476827348709
1523,林口區,鋼筋混凝土造,110.68,2,1,8200000.0,華廈,15.919644712234481,4.7066431549187255
1524,新莊區,鋼筋混凝土造,41.61,1,1,2350000.0,套房,14.669925886120343,3.72834052299485
1525,板橋區,鋼骨鋼筋混凝土造,50.2,1,1,5000000.0,住宅大樓,15.424948470398375,3.9160150266976834
1526,土城區,鋼筋混凝土造,116.54,1,1,9500000.0,住宅大樓,16.06680235657077,4.758234561714928
1527,板橋區,見其他登記事項,115.45,2,2,19000000.0,住宅大樓,16.759949537130716,4.748837535800504
1528,土城區,鋼筋混凝土造,164.17,2,2,10200000.0,住宅大樓,16.1378982782545,5.100902476306427
1529,板橋區,鋼筋混凝土造,62.57,0,1,3100000.0,套房,14.946912669455374,4.136285930010272
1530,板橋區,鋼筋混凝土造,103.2,2,2,7000000.0,公寓,15.761420707019587,4.636668853047462
1531,汐止區,鋼筋混凝土造,131.54,1,1,11800000.0,住宅大樓,16.283610089435893,4.879310987873205
1532,新店區,鋼筋混凝土造,110.07,2,2,5000000.0,公寓,15.424948470398375,4.701116527035301
1533,新店區,鋼筋混凝土造,143.41,2,2,12700000.0,住宅大樓,16.35711255142882,4.965707660741121
1534,淡水區,鋼筋混凝土造,181.43,1,2,13680000.0,華廈,16.43144547015868,5.200869904382071
1535,淡水區,鋼筋混凝土造,34.49,1,1,1580000.0,套房,14.27293540500315,3.5406694269487495
1536,淡水區,鋼筋混凝土造,161.5,1,2,9720000.0,住宅大樓,16.08969617643662,5.084505142662711
1537,淡水區,鋼筋混凝土造,164.51,1,2,9750000.0,住宅大樓,16.09277784297403,5.102971358631329
1538,八里區,鋼筋混凝土造,134.83,2,2,6800000.0,住宅大樓,15.732433170146335,4.904014725645983
1539,淡水區,鋼筋混凝土造,33.84,0,0,1700000.0,住宅大樓,14.346138809026444,3.521643534738023
1540,淡水區,鋼筋混凝土造,213.34,2,2,12550000.0,華廈,16.34523122354207,5.362887137197337
1541,淡水區,鋼筋混凝土造,31.51,1,1,1400000.0,住宅大樓,14.151982794585487,3.4503049557691834
1542,淡水區,鋼筋混凝土造,28.88,1,1,1130000.0,套房,13.937728190688523,3.3631493140246254
1543,淡水區,鋼筋混凝土造,163.11,1,2,9650000.0,住宅大樓,16.082468473315167,5.094424819825939
1544,淡水區,鋼筋混凝土造,163.11,1,2,9780000.0,住宅大樓,16.095850042011,5.094424819825939
1545,淡水區,鋼筋混凝土造,115.24,1,1,6800000.0,住宅大樓,15.732433170146335,4.7470169102163275
1546,淡水區,鋼筋混凝土造,161.5,1,2,10210000.0,住宅大樓,16.138878190140847,5.084505142662711
1547,淡水區,鋼筋混凝土造,161.5,1,2,10320000.0,住宅大樓,16.14959431801769,5.084505142662711
1548,淡水區,鋼骨鋼筋混凝土造,107.22,1,1,12200000.0,住宅大樓,16.316946509703484,4.674882798399391
1549,淡水區,鋼筋混凝土造,22.72,0,1,830000.0,其他,13.62918097977278,3.1232455938529506
1550,淡水區,鋼筋混凝土造,172.89,2,2,8200000.0,住宅大樓,15.919644712234481,5.152655554116684
1551,淡水區,鋼筋混凝土造,111.29,0,6,5650000.0,公寓,15.547166103122624,4.712139406985334
1552,淡水區,鋼筋混凝土造,62.14,1,1,3380000.0,住宅大樓,15.033386267459202,4.129389903964901
1553,新店區,鋼筋混凝土造,101.16,2,1,8800000.0,公寓,15.990262279448435,4.616703421801764
1554,汐止區,鋼筋混凝土造,50.56,1,1,6000000.0,住宅大樓,15.60727002719233,3.923160749838602
1555,土城區,鋼筋混凝土造,79.12,1,1,7160000.0,公寓,15.784020538936828,4.370965687314457
1556,板橋區,鋼筋混凝土造,106.95,3,3,6500000.0,公寓,15.687312734865866,4.672361435528415
1557,土城區,鋼筋混凝土造,40.36,1,1,2580000.0,套房,14.7632999568978,3.6978391954854084
1558,板橋區,鋼筋混凝土造,173.36,2,2,12465800.0,華廈,16.338499452583534,5.1553703572281036
1559,土城區,鋼筋混凝土造,80.92,1,1,6300000.0,公寓,15.65606019136176,4.393461012299545
1560,土城區,鋼筋混凝土造,114.82,2,1,9500000.0,住宅大樓,16.06680235657077,4.743365684739491
1561,土城區,鋼筋混凝土造,147.32,2,2,14000000.0,住宅大樓,16.454567887579532,4.992607091576865
1562,板橋區,鋼筋混凝土造,80.1,3,3,8700000.0,公寓,15.978833583624812,4.383275854074314
1563,板橋區,鋼筋混凝土造,113.7,2,2,11600000.0,住宅大樓,16.266515656076592,4.73356340075649
1564,板橋區,鋼筋混凝土造,215.49,2,2,15500000.0,住宅大樓,16.556350581889475,5.37291450475482
1565,板橋區,鋼筋混凝土造,163.14,2,2,15750000.0,住宅大樓,16.572350923235916,5.094608727872434
1566,新莊區,鋼筋混凝土造,115.21,1,1,10500000.0,住宅大樓,16.166885815127753,4.746756550049962
1567,新莊區,鋼筋混凝土造,54.01,1,1,4380000.0,套房,15.292559282352629,3.9891692146047997
1568,新莊區,鋼筋混凝土造,142.31,2,1,14000000.0,住宅大樓,16.454567887579532,4.958007776695569
1569,新莊區,鋼筋混凝土造,78.56,1,1,6800000.0,住宅大樓,15.732433170146335,4.36386266404621
1570,新莊區,鋼筋混凝土造,131.86,2,2,8630000.0,住宅大樓,15.970755063059611,4.881740753685154
1571,泰山區,鋼筋混凝土造,153.19,2,2,13000000.0,住宅大樓,16.38045991542581,5.031678981024605
1572,新莊區,鋼筋混凝土造,39.26,0,1,3700000.0,華廈,15.123843377614453,3.670206188848315
1573,新莊區,鋼筋混凝土造,88.17,2,1,6550000.0,公寓,15.694975607611434,4.479266769098936
1574,永和區,見其他登記事項,92.88,0,5,9850000.0,公寓,16.10298201314827,4.531308337389636
