,District,L_area,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Management,Price
272,三重區,27.8,公寓,鋼筋混凝土造,110.0,3.0,2.0,1.0,2,9980000.0
273,三重區,24.44,公寓,加強磚造,46.0,1.0,1.0,1.0,2,4000000.0
275,三重區,19.48,住宅大樓,鋼筋混凝土造,145.15,3.0,2.0,1.0,1,12000000.0
276,三重區,16.76,住宅大樓,鋼筋混凝土造,131.11,3.0,2.0,1.0,1,12250000.0
277,三重區,16.75,華廈,鋼筋混凝土造,125.17,3.0,2.0,2.0,1,12150000.0
278,三重區,18.84,住宅大樓,鋼筋混凝土造,107.31,2.0,2.0,1.0,1,11380000.0
280,三重區,22.41,公寓,鋼筋混凝土造,77.0,3.0,2.0,1.0,2,6200000.0
281,三重區,50.0,透天厝,加強磚造,68.8,0.0,0.0,0.0,2,6500000.0
282,三重區,21.0,公寓,加強磚造,51.03,2.0,1.0,2.0,2,5100000.0
283,三重區,34.14,住宅大樓,鋼筋混凝土造,222.86,3.0,2.0,2.0,1,22300000.0
284,三重區,33.94,住宅大樓,鋼筋混凝土造,221.21,3.0,2.0,2.0,1,22360000.0
285,三重區,21.5,公寓,加強磚造,74.0,2.0,1.0,1.0,2,7400000.0
286,三重區,17.87,公寓,鋼筋混凝土造,42.0,2.0,2.0,1.0,2,3650000.0
287,三重區,17.5,公寓,鋼筋混凝土造,65.0,2.0,2.0,1.0,2,5600000.0
288,三重區,19.18,住宅大樓,鋼筋混凝土造,149.16,3.0,1.0,2.0,1,13980000.0
289,三重區,18.2,公寓,鋼筋混凝土造,65.05,3.0,1.0,2.0,2,5950000.0
290,三重區,22.41,公寓,鋼筋混凝土造,86.0,3.0,1.0,1.0,2,6300000.0
291,三重區,19.5,公寓,加強磚造,69.3,2.0,2.0,2.0,2,6000000.0
292,三重區,19.82,華廈,鋼筋混凝土造,119.03,3.0,2.0,2.0,2,12280000.0
293,三重區,19.82,華廈,鋼筋混凝土造,119.03,3.0,2.0,2.0,2,11900000.0
294,三重區,5.25,套房,鋼筋混凝土造,39.91,1.0,1.0,1.0,1,3520000.0
295,三重區,93.94,透天厝,加強磚造,136.7,3.0,2.0,2.0,2,15300000.0
296,三重區,28.0,公寓,鋼筋混凝土造,79.0,3.0,2.0,2.0,2,7100000.0
297,三重區,34.14,住宅大樓,鋼筋混凝土造,222.87,3.0,2.0,2.0,1,21750000.0
298,三重區,33.94,住宅大樓,鋼筋混凝土造,221.68,3.0,2.0,2.0,1,22650000.0
299,三重區,16.96,住宅大樓,鋼筋混凝土造,141.22,5.0,2.0,2.0,1,13950000.0
300,三重區,13.97,住宅大樓,鋼筋混凝土造,103.51,2.0,2.0,1.0,1,11000000.0
301,三重區,29.0,公寓,鋼筋混凝土造,83.0,3.0,1.0,2.0,2,7800000.0
302,三重區,15.0,公寓,加強磚造,50.75,2.0,1.0,1.0,2,5350000.0
303,三重區,20.3,住宅大樓,鋼筋混凝土造,136.13,3.0,2.0,3.0,1,14500000.0
304,三重區,10.86,住宅大樓,鋼筋混凝土造,147.63,3.0,2.0,2.0,1,16360000.0
305,三重區,11.85,住宅大樓,鋼筋混凝土造,110.87,4.0,1.0,2.0,1,12000000.0
306,三重區,67.83,公寓,鋼筋混凝土造,196.0,1.0,0.0,0.0,2,18000000.0
307,三重區,19.01,住宅大樓,鋼筋混凝土造,107.89,2.0,2.0,1.0,1,12220000.0
308,三重區,19.01,住宅大樓,鋼筋混凝土造,107.89,2.0,2.0,1.0,1,11280000.0
309,三重區,18.94,華廈,鋼筋混凝土造,95.28,2.0,2.0,2.0,2,9200000.0
310,三重區,5.84,華廈,鋼筋混凝土造,33.06,1.0,0.0,0.0,1,3000000.0
311,三重區,9.64,住宅大樓,鋼筋混凝土造,74.39,1.0,1.0,1.0,1,6400000.0
312,三重區,23.56,住宅大樓,鋼筋混凝土造,345.55,4.0,2.0,3.0,1,32800000.0
313,三重區,15.13,公寓,鋼筋混凝土造,52.14,2.0,2.0,1.0,2,4600000.0
314,三重區,8.13,住宅大樓,鋼筋混凝土造,116.18,4.0,2.0,2.0,1,10500000.0
315,三重區,15.6,公寓,鋼筋混凝土造,66.68,2.0,1.0,1.0,2,4900000.0
316,三重區,18.91,華廈,鋼筋混凝土造,109.05,3.0,1.0,2.0,2,8000000.0
317,三重區,29.42,公寓,加強磚造,55.44,3.0,2.0,2.0,2,6500000.0
318,三重區,23.37,公寓,鋼筋混凝土造,76.0,5.0,0.0,5.0,2,7200000.0
319,三重區,20.55,住宅大樓,鋼筋混凝土造,160.91,3.0,2.0,2.0,1,14300000.0
320,三重區,41.99,公寓,鋼筋混凝土造,137.0,4.0,2.0,2.0,2,11860000.0
321,三重區,8.64,華廈,鋼筋混凝土造,127.68,2.0,2.0,1.0,2,10000000.0
322,三重區,17.95,住宅大樓,鋼筋混凝土造,117.28,3.0,2.0,2.0,1,11700000.0
323,三重區,33.94,住宅大樓,鋼筋混凝土造,221.68,3.0,2.0,2.0,1,22310000.0
324,三重區,34.33,住宅大樓,鋼筋混凝土造,266.19,3.0,2.0,2.0,1,24300000.0
325,三重區,33.94,住宅大樓,鋼筋混凝土造,221.68,3.0,2.0,2.0,1,22400000.0
326,三重區,58.74,透天厝,磚造,105.81,5.0,3.0,3.0,2,11000000.0
327,三重區,23.25,公寓,加強磚造,54.0,1.0,1.0,1.0,2,4650000.0
328,三重區,26.83,公寓,加強磚造,62.26,3.0,1.0,2.0,2,6500000.0
329,三重區,17.41,公寓,鋼筋混凝土造,59.69,3.0,2.0,2.0,2,6250000.0
330,三重區,13.4,公寓,鋼筋混凝土造,61.0,3.0,1.0,1.0,2,5500000.0
331,三重區,7.23,住宅大樓,鋼筋混凝土造,64.34,3.0,2.0,1.0,1,6500000.0
332,三重區,15.64,住宅大樓,鋼筋混凝土造,116.55,2.0,2.0,1.0,1,13500000.0
334,三重區,16.49,華廈,鋼筋混凝土造,93.07,3.0,2.0,1.0,1,7300000.0
335,三重區,20.09,公寓,加強磚造,66.12,4.0,2.0,2.0,2,5000000.0
336,三重區,26.71,華廈,鋼筋混凝土造,147.83,3.0,2.0,2.0,1,12300000.0
337,三重區,13.4,公寓,鋼筋混凝土造,61.0,1.0,1.0,1.0,2,5500000.0
338,三重區,6.12,住宅大樓,鋼筋混凝土造,75.37,2.0,1.0,1.0,1,5900000.0
339,三重區,24.08,公寓,鋼筋混凝土造,81.0,5.0,2.0,3.0,2,7750000.0
340,三重區,25.43,住宅大樓,鋼筋混凝土造,172.21,2.0,2.0,2.0,1,16800000.0
341,三重區,24.01,住宅大樓,鋼筋混凝土造,160.35,2.0,2.0,2.0,1,14560000.0
342,三重區,29.99,公寓,鋼筋混凝土造,76.61,2.0,2.0,1.0,2,7850000.0
343,三重區,2.88,住宅大樓,鋼筋混凝土造,27.44,1.0,1.0,1.0,2,3100000.0
344,三重區,27.75,公寓,鋼筋混凝土造,79.0,3.0,2.0,1.0,2,7250000.0
345,三重區,19.82,華廈,鋼筋混凝土造,119.03,3.0,2.0,2.0,2,10082800.0
346,三重區,19.65,公寓,加強磚造,50.0,3.0,2.0,2.0,2,4150000.0
347,三重區,8.69,住宅大樓,鋼筋混凝土造,89.63,2.0,2.0,1.0,1,8700000.0
348,三重區,20.25,公寓,鋼筋混凝土造,73.0,2.0,2.0,1.0,2,6620000.0
349,三重區,11.62,住宅大樓,鋼筋混凝土造,80.64,2.0,1.0,1.0,1,8060000.0
350,三重區,5.21,住宅大樓,鋼筋混凝土造,40.74,0.0,0.0,0.0,1,3960000.0
351,三重區,2.89,住宅大樓,鋼筋混凝土造,32.34,1.0,0.0,1.0,1,3300000.0
352,三重區,13.08,公寓,鋼筋混凝土造,67.23,2.0,1.0,1.0,2,5500000.0
353,三重區,22.2,公寓,鋼筋混凝土造,79.0,3.0,2.0,2.0,2,6620000.0
354,三重區,36.09,住宅大樓,鋼筋混凝土造,191.49,4.0,2.0,2.0,1,20100000.0
356,三重區,30.71,華廈,鋼筋混凝土造,198.33,5.0,1.0,2.0,1,17400000.0
357,三重區,12.74,住宅大樓,鋼筋混凝土造,84.06,2.0,2.0,1.0,1,8700000.0
358,三重區,19.59,華廈,鋼筋混凝土造,101.6,3.0,2.0,2.0,1,8700000.0
359,三重區,20.5,公寓,加強磚造,69.23,2.0,1.0,1.0,2,5300000.0
360,三重區,25.2,公寓,鋼筋混凝土造,96.12,3.0,2.0,2.0,2,7500000.0
361,三重區,24.0,住宅大樓,鋼筋混凝土造,165.81,3.0,2.0,2.0,1,14390000.0
362,三重區,28.1,公寓,鋼筋混凝土造,92.27,4.0,1.0,1.0,2,8000000.0
363,三重區,22.5,公寓,鋼筋混凝土造,86.0,3.0,2.0,2.0,2,6200000.0
364,三重區,23.42,華廈,鋼筋混凝土造,160.96,4.0,2.0,2.0,1,14000000.0
365,三重區,16.84,公寓,鋼筋混凝土造,53.0,3.0,1.0,1.0,2,4500000.0
366,三重區,9.59,住宅大樓,鋼筋混凝土造,139.93,2.0,2.0,1.0,1,11100000.0
367,三重區,21.29,華廈,鋼筋混凝土造,114.93,3.0,2.0,2.0,1,12100000.0
368,三重區,20.46,住宅大樓,鋼筋混凝土造,157.91,3.0,2.0,2.0,1,18200000.0
369,三重區,19.82,華廈,鋼筋混凝土造,119.03,3.0,2.0,2.0,2,10100000.0
370,三重區,19.82,華廈,鋼筋混凝土造,119.03,3.0,2.0,2.0,2,11700000.0
371,三重區,25.25,公寓,鋼筋混凝土造,74.0,3.0,2.0,2.0,2,5600000.0
372,三重區,22.97,住宅大樓,鋼筋混凝土造,131.73,3.0,2.0,2.0,2,14000000.0
373,三重區,4.06,住宅大樓,鋼筋混凝土造,41.84,1.0,0.0,1.0,1,4500000.0
374,三重區,25.57,住宅大樓,鋼筋混凝土造,167.22,2.0,2.0,1.0,1,16000000.0
375,三重區,15.22,華廈,鋼筋混凝土造,105.71,2.0,2.0,1.0,2,8240000.0
376,三重區,14.72,住宅大樓,鋼筋混凝土造,148.98,3.0,2.0,2.0,1,15000000.0
377,三重區,11.36,公寓,鋼筋混凝土造,20.0,2.0,1.0,1.0,2,1600000.0
378,三重區,30.88,住宅大樓,鋼筋混凝土造,197.71,3.0,2.0,2.0,1,22500000.0
379,三重區,20.94,住宅大樓,鋼筋混凝土造,183.18,4.0,2.0,2.0,1,15800000.0
380,三重區,17.6,華廈,鋼筋混凝土造,107.18,3.0,2.0,2.0,2,9400000.0
381,三重區,19.55,華廈,鋼筋混凝土造,109.15,4.0,2.0,2.0,2,11500000.0
382,三重區,32.81,住宅大樓,鋼筋混凝土造,202.73,4.0,2.0,2.0,1,19500000.0
384,三重區,24.01,住宅大樓,鋼筋混凝土造,133.65,4.0,2.0,2.0,1,12500000.0
385,三重區,17.6,住宅大樓,鋼筋混凝土造,120.12,2.0,1.0,1.0,2,11100000.0
386,三重區,23.71,住宅大樓,鋼筋混凝土造,196.1,4.0,2.0,2.0,1,17900000.0
387,三重區,21.8,公寓,鋼筋混凝土造,95.0,3.0,2.0,1.0,2,10600000.0
388,三重區,18.6,公寓,鋼筋混凝土造,82.0,3.0,1.0,1.0,2,6100000.0
389,三重區,26.15,公寓,鋼筋混凝土造,90.79,3.0,2.0,2.0,2,7450000.0
390,三重區,28.39,公寓,鋼筋混凝土造,134.45,4.0,2.0,2.0,2,12000000.0
391,三重區,8.45,華廈,鋼筋混凝土造,42.23,1.0,1.0,1.0,2,3060000.0
392,三重區,7.06,華廈,鋼筋混凝土造,33.45,1.0,0.0,0.0,2,2800000.0
393,三重區,21.5,公寓,鋼筋混凝土造,93.92,3.0,2.0,1.0,2,8250000.0
394,三重區,34.14,住宅大樓,鋼筋混凝土造,222.87,3.0,2.0,2.0,1,22900000.0
395,三重區,34.14,住宅大樓,鋼筋混凝土造,222.87,3.0,2.0,2.0,1,22600000.0
396,三重區,34.14,住宅大樓,鋼筋混凝土造,265.01,3.0,2.0,2.0,1,23700000.0
397,三重區,17.1,住宅大樓,鋼筋混凝土造,180.37,4.0,2.0,2.0,1,15350000.0
398,三重區,19.03,公寓,鋼筋混凝土造,53.0,2.0,1.0,1.0,2,5800000.0
399,三重區,27.4,住宅大樓,鋼筋混凝土造,224.84,4.0,2.0,2.0,1,23700000.0
400,三重區,14.84,華廈,鋼筋混凝土造,98.32,3.0,2.0,2.0,1,8624000.0
401,三重區,2.35,住宅大樓,鋼筋混凝土造,43.1,1.0,1.0,1.0,1,3800000.0
402,三重區,18.86,公寓,鋼筋混凝土造,52.55,2.0,1.0,1.0,2,5200000.0
403,三重區,13.08,住宅大樓,鋼筋混凝土造,77.08,2.0,2.0,1.0,2,7000000.0
404,三重區,10.65,華廈,鋼筋混凝土造,93.74,2.0,1.0,1.0,1,7880000.0
405,三重區,11.45,公寓,鋼筋混凝土造,44.32,1.0,1.0,1.0,2,3500000.0
406,三重區,17.62,住宅大樓,鋼筋混凝土造,117.33,3.0,2.0,2.0,1,10000000.0
407,三重區,15.25,公寓,加強磚造,50.75,2.0,1.0,1.0,2,4100000.0
408,三重區,6.14,住宅大樓,鋼筋混凝土造,120.89,3.0,2.0,2.0,1,8720000.0
409,三重區,23.66,住宅大樓,鋼筋混凝土造,150.74,3.0,2.0,2.0,1,13750000.0
410,三重區,43.51,公寓,鋼筋混凝土造,120.0,5.0,1.0,2.0,2,9900000.0
411,三重區,23.53,公寓,鋼筋混凝土造,76.47,3.0,2.0,2.0,1,7880000.0
413,三重區,20.55,華廈,鋼筋混凝土造,160.91,3.0,2.0,2.0,1,15000000.0
414,三重區,20.54,住宅大樓,鋼筋混凝土造,139.78,3.0,2.0,2.0,1,15000000.0
415,三重區,9.16,住宅大樓,鋼筋混凝土造,68.53,1.0,1.0,1.0,1,7000000.0
416,三重區,22.94,公寓,鋼筋混凝土造,70.0,0.0,0.0,0.0,2,5220000.0
417,三重區,22.99,公寓,加強磚造,60.0,3.0,2.0,2.0,2,5800000.0
418,三重區,14.84,華廈,鋼筋混凝土造,97.89,3.0,2.0,2.0,1,8290000.0
419,三重區,14.84,華廈,鋼筋混凝土造,98.32,3.0,2.0,2.0,1,8327000.0
420,三重區,57.0,透天厝,加強磚造,84.81,5.0,3.0,4.0,2,10000000.0
421,三重區,3.01,住宅大樓,鋼筋混凝土造,30.9,1.0,0.0,1.0,1,3500000.0
422,三重區,9.69,住宅大樓,鋼筋混凝土造,54.82,2.0,1.0,1.0,1,4950000.0
423,三重區,8.5,住宅大樓,鋼筋混凝土造,58.76,2.0,1.0,1.0,2,6280000.0
424,三重區,12.46,華廈,鋼筋混凝土造,103.61,2.0,2.0,1.0,2,12000000.0
425,三重區,16.79,住宅大樓,鋼筋混凝土造,110.94,2.0,1.0,1.0,1,11850000.0
426,三重區,13.28,華廈,鋼筋混凝土造,107.15,3.0,1.0,1.0,2,8500000.0
427,三重區,31.52,公寓,鋼筋混凝土造,111.22,3.0,2.0,1.0,2,8250000.0
428,三重區,11.09,住宅大樓,鋼筋混凝土造,97.73,2.0,1.0,1.0,1,8750000.0
429,三重區,11.87,住宅大樓,鋼筋混凝土造,78.87,2.0,1.0,1.0,1,8150000.0
430,三重區,22.33,公寓,加強磚造,60.08,2.0,1.0,1.0,2,4500000.0
431,三重區,15.98,住宅大樓,鋼筋混凝土造,170.21,3.0,2.0,2.0,1,16100000.0
432,三重區,33.87,住宅大樓,鋼筋混凝土造,220.32,4.0,2.0,2.0,1,24000000.0
433,三重區,16.05,住宅大樓,鋼筋混凝土造,125.75,2.0,2.0,1.0,1,10200000.0
434,三重區,3.21,住宅大樓,鋼筋混凝土造,35.95,1.0,0.0,1.0,1,3980000.0
435,三重區,9.61,住宅大樓,鋼筋混凝土造,127.24,2.0,2.0,1.0,1,10000000.0
436,三重區,50.0,透天厝,加強磚造,77.36,2.0,2.0,2.0,2,6000000.0
437,三重區,18.6,公寓,鋼筋混凝土造,89.53,3.0,2.0,2.0,2,8800000.0
438,三重區,2.68,住宅大樓,鋼筋混凝土造,41.55,1.0,1.0,1.0,1,4000000.0
439,三重區,29.34,公寓,加強磚造,84.0,3.0,2.0,1.0,2,7380000.0
440,三重區,29.38,公寓,鋼筋混凝土造,95.0,4.0,2.0,1.0,2,6900000.0
441,三重區,13.36,住宅大樓,鋼筋混凝土造,138.63,1.0,2.0,1.0,1,10100000.0
442,三重區,23.0,公寓,鋼筋混凝土造,91.98,4.0,2.0,1.0,2,6950000.0
443,三重區,4.22,套房,鋼筋混凝土造,32.36,1.0,1.0,1.0,1,3630000.0
444,三重區,18.67,公寓,鋼筋混凝土造,59.74,2.0,1.0,1.0,2,6700000.0
445,三重區,25.25,公寓,鋼筋混凝土造,78.0,3.0,2.0,1.0,2,6000000.0
446,三重區,30.25,公寓,加強磚造,69.0,3.0,2.0,2.0,2,7000000.0
447,三重區,22.75,公寓,加強磚造,70.0,3.0,2.0,2.0,2,7500000.0
448,三重區,19.54,公寓,鋼筋混凝土造,52.0,2.0,1.0,1.0,2,4390000.0
449,三重區,15.94,華廈,鋼筋混凝土造,90.34,3.0,1.0,1.0,1,6700000.0
450,三重區,14.77,住宅大樓,鋼筋混凝土造,127.29,5.0,2.0,3.0,2,10420000.0
451,三重區,18.72,住宅大樓,鋼筋混凝土造,130.59,3.0,2.0,1.0,1,13100000.0
452,三重區,42.07,住宅大樓,鋼筋混凝土造,263.7,3.0,2.0,2.0,1,28500000.0
453,三重區,18.14,公寓,加強磚造,64.89,3.0,2.0,3.0,2,5600000.0
454,三重區,13.28,華廈,鋼筋混凝土造,107.15,2.0,1.0,1.0,2,8550000.0
455,三重區,32.29,住宅大樓,鋼筋混凝土造,196.95,3.0,2.0,2.0,1,18850000.0
456,三重區,11.2,公寓,鋼筋混凝土造,59.0,2.0,2.0,1.0,2,5080000.0
457,三重區,9.64,套房,鋼筋混凝土造,74.39,1.0,1.0,1.0,2,7120000.0
458,三重區,22.5,公寓,鋼筋混凝土造,85.0,0.0,0.0,0.0,2,6300000.0
459,三重區,32.69,住宅大樓,鋼筋混凝土造,377.3,4.0,2.0,3.0,1,43500000.0
460,三重區,29.4,華廈,鋼筋混凝土造,190.5,4.0,2.0,2.0,1,16400000.0
461,三重區,16.93,住宅大樓,鋼筋混凝土造,118.87,2.0,2.0,1.0,1,10350000.0
462,三重區,17.95,住宅大樓,鋼筋混凝土造,136.73,3.0,2.0,2.0,1,11500000.0
463,三重區,38.94,透天厝,加強磚造,66.89,3.0,2.0,2.0,2,6100000.0
465,三重區,24.11,華廈,鋼筋混凝土造,185.39,4.0,2.0,2.0,2,15200000.0
466,三重區,39.92,華廈,鋼筋混凝土造,294.85,8.0,3.0,5.0,2,32850000.0
467,三重區,21.89,公寓,加強磚造,56.0,3.0,2.0,2.0,2,5200000.0
468,三重區,26.15,公寓,鋼筋混凝土造,90.79,3.0,2.0,2.0,2,6900000.0
469,三重區,24.0,公寓,鋼筋混凝土造,72.0,4.0,0.0,4.0,2,7600000.0
470,三重區,17.5,公寓,鋼筋混凝土造,67.0,0.0,0.0,0.0,2,5000000.0
471,三重區,13.04,公寓,鋼筋混凝土造,36.0,2.0,1.0,1.0,2,3400000.0
472,三重區,19.18,住宅大樓,鋼筋混凝土造,146.06,3.0,2.0,2.0,1,11000000.0
473,三重區,30.0,公寓,鋼筋混凝土造,102.35,3.0,2.0,2.0,2,8180000.0
474,三重區,25.43,住宅大樓,鋼筋混凝土造,172.26,2.0,2.0,2.0,1,16880000.0
475,三重區,19.37,住宅大樓,鋼筋混凝土造,132.74,2.0,2.0,1.0,1,12500000.0
476,中和區,23.11,公寓,鋼筋混凝土造,57.6,2.0,1.0,1.0,2,4500000.0
477,中和區,8.41,住宅大樓,鋼筋混凝土造,105.64,3.0,2.0,2.0,1,10550000.0
478,中和區,6.27,住宅大樓,鋼筋混凝土造,88.11,2.0,2.0,1.0,1,8360000.0
479,中和區,22.75,公寓,鋼筋混凝土造,82.34,3.0,1.0,1.0,2,6800000.0
481,中和區,24.3,公寓,鋼筋混凝土造,82.26,3.0,2.0,1.0,2,6000000.0
483,中和區,29.57,公寓,鋼筋混凝土造,97.68,3.0,1.0,1.0,2,10340000.0
484,中和區,31.11,公寓,鋼筋混凝土造,99.91,3.0,1.0,2.0,2,7500000.0
485,中和區,19.83,華廈,鋼筋混凝土造,61.02,1.0,1.0,1.0,1,5000000.0
486,中和區,31.13,公寓,鋼筋混凝土造,102.32,3.0,2.0,2.0,2,10200000.0
487,中和區,11.19,住宅大樓,鋼筋混凝土造,128.19,3.0,2.0,2.0,1,13500000.0
488,中和區,9.37,住宅大樓,鋼筋混凝土造,79.78,2.0,2.0,1.0,1,7900000.0
489,中和區,28.96,公寓,鋼筋混凝土造,94.2,3.0,2.0,2.0,2,8580000.0
490,中和區,22.58,公寓,鋼筋混凝土造,90.99,4.0,0.0,4.0,2,10000000.0
491,中和區,13.43,住宅大樓,鋼筋混凝土造,80.61,2.0,1.0,1.0,1,8000000.0
492,中和區,13.64,住宅大樓,鋼筋混凝土造,137.74,3.0,2.0,2.0,1,11000000.0
493,中和區,25.09,公寓,鋼筋混凝土造,91.73,3.0,2.0,1.0,2,8000000.0
494,中和區,27.15,公寓,鋼筋混凝土造,108.68,3.0,2.0,2.0,2,9800000.0
495,中和區,31.07,公寓,加強磚造,64.79,3.0,1.0,1.0,2,4750000.0
496,中和區,22.47,公寓,鋼筋混凝土造,86.77,3.0,2.0,1.0,2,8080000.0
497,中和區,2.54,套房,鋼骨鋼筋混凝土造,44.31,1.0,1.0,1.0,1,3800000.0
498,中和區,31.99,華廈,鋼筋混凝土造,197.91,4.0,2.0,2.0,1,15800000.0
499,中和區,26.84,公寓,鋼筋混凝土造,97.51,3.0,2.0,1.0,2,8600000.0
500,中和區,3.81,住宅大樓,鋼筋混凝土造,45.5,1.0,1.0,1.0,1,4280000.0
501,中和區,24.89,公寓,鋼筋混凝土造,90.46,3.0,2.0,1.0,2,6820000.0
502,中和區,10.01,住宅大樓,鋼筋混凝土造,110.16,2.0,2.0,2.0,1,11560000.0
503,中和區,19.67,公寓,鋼筋混凝土造,84.07,5.0,3.0,2.0,2,8400000.0
504,中和區,45.54,華廈,鋼筋混凝土造,277.26,4.0,3.0,4.0,1,20500000.0
505,中和區,23.02,公寓,鋼筋混凝土造,95.5,3.0,2.0,2.0,2,8100000.0
506,中和區,19.41,公寓,鋼筋混凝土造,68.55,3.0,1.0,1.0,2,5700000.0
508,中和區,30.9,華廈,鋼筋混凝土造,121.68,2.0,2.0,1.0,2,12500000.0
509,中和區,2.42,住宅大樓,鋼筋混凝土造,34.99,0.0,0.0,1.0,1,3550000.0
510,中和區,24.21,公寓,鋼筋混凝土造,88.06,3.0,2.0,1.0,2,7600000.0
511,中和區,12.66,住宅大樓,鋼筋混凝土造,159.09,3.0,2.0,2.0,2,13400000.0
512,中和區,32.01,公寓,鋼筋混凝土造,107.51,3.0,2.0,2.0,2,7980000.0
513,中和區,15.08,華廈,鋼筋混凝土造,87.38,3.0,2.0,1.0,2,9500000.0
514,中和區,10.53,住宅大樓,鋼筋混凝土造,110.78,3.0,2.0,2.0,1,12800000.0
515,中和區,10.95,住宅大樓,鋼筋混凝土造,121.95,3.0,2.0,2.0,1,10850000.0
516,中和區,19.23,公寓,鋼筋混凝土造,70.02,2.0,2.0,1.0,2,6400000.0
518,中和區,7.31,住宅大樓,鋼骨鋼筋混凝土造,135.39,3.0,2.0,1.0,1,13600000.0
519,中和區,27.92,公寓,鋼筋混凝土造,98.75,3.0,2.0,2.0,2,8500000.0
520,中和區,21.25,公寓,鋼筋混凝土造,78.4,3.0,1.0,1.0,2,5980000.0
521,中和區,30.09,公寓,加強磚造,96.48,3.0,2.0,2.0,2,8300000.0
522,中和區,29.2,公寓,加強磚造,87.8,5.0,0.0,5.0,2,10000000.0
523,中和區,35.4,公寓,鋼筋混凝土造,125.8,4.0,2.0,2.0,2,11150000.0
524,中和區,24.47,公寓,鋼筋混凝土造,90.66,3.0,1.0,1.0,2,8700000.0
525,中和區,4.3,套房,鋼筋混凝土造,51.82,1.0,1.0,1.0,1,5200000.0
526,中和區,16.52,住宅大樓,鋼筋混凝土造,143.54,3.0,2.0,2.0,1,14750000.0
527,中和區,22.86,公寓,加強磚造,78.4,3.0,1.0,1.0,2,5848000.0
528,中和區,18.41,公寓,加強磚造,72.88,5.0,3.0,2.0,2,5500000.0
529,中和區,26.99,公寓,鋼筋混凝土造,95.67,3.0,2.0,1.0,1,8000000.0
530,中和區,31.37,公寓,鋼筋混凝土造,99.57,3.0,2.0,2.0,2,8800000.0
531,中和區,28.8,公寓,鋼筋混凝土造,102.77,3.0,2.0,2.0,2,10350000.0
532,中和區,20.51,華廈,鋼筋混凝土造,129.17,3.0,1.0,2.0,2,11000000.0
533,中和區,19.83,華廈,鋼筋混凝土造,65.01,1.0,2.0,1.0,1,4850000.0
534,中和區,26.56,華廈,鋼筋混凝土造,139.5,3.0,2.0,2.0,1,13750000.0
535,中和區,32.27,公寓,鋼筋混凝土造,99.91,3.0,2.0,1.0,2,10100000.0
536,中和區,40.26,住宅大樓,鋼筋混凝土造,80.32,2.0,1.0,1.0,1,7600000.0
537,中和區,28.34,公寓,鋼筋混凝土造,85.36,4.0,2.0,2.0,2,6600000.0
538,中和區,30.37,公寓,鋼筋混凝土造,79.61,3.0,2.0,1.0,2,6700000.0
539,中和區,30.54,公寓,鋼筋混凝土造,114.48,3.0,2.0,2.0,2,8700000.0
540,中和區,25.21,公寓,鋼筋混凝土造,89.85,4.0,0.0,4.0,2,9000000.0
541,中和區,22.96,公寓,鋼筋混凝土造,105.93,5.0,0.0,5.0,2,8800000.0
543,中和區,27.6,公寓,鋼筋混凝土造,90.83,3.0,2.0,2.0,2,7200000.0
544,中和區,16.52,住宅大樓,鋼筋混凝土造,146.36,3.0,2.0,2.0,1,14600000.0
545,中和區,14.49,住宅大樓,鋼筋混凝土造,153.93,3.0,2.0,2.0,1,13600000.0
546,中和區,17.9,公寓,鋼筋混凝土造,76.6,3.0,2.0,3.0,2,6500000.0
547,中和區,12.37,住宅大樓,鋼筋混凝土造,97.33,3.0,2.0,2.0,1,10420000.0
548,中和區,29.61,公寓,鋼筋混凝土造,113.24,3.0,2.0,2.0,2,9000000.0
549,中和區,14.12,住宅大樓,鋼筋混凝土造,80.19,2.0,2.0,1.0,1,8000000.0
550,中和區,11.03,華廈,鋼筋混凝土造,70.48,2.0,1.0,1.0,1,6600000.0
551,中和區,13.03,住宅大樓,鋼筋混凝土造,127.71,2.0,2.0,1.0,1,13000000.0
552,中和區,27.56,住宅大樓,鋼筋混凝土造,150.83,3.0,2.0,2.0,1,12000000.0
553,中和區,14.92,住宅大樓,鋼筋混凝土造,131.21,3.0,2.0,2.0,1,13700000.0
554,中和區,11.21,住宅大樓,鋼筋混凝土造,77.79,2.0,1.0,1.0,1,7200000.0
555,中和區,19.78,公寓,鋼筋混凝土造,82.16,3.0,2.0,1.0,2,6900000.0
556,中和區,22.74,公寓,鋼筋混凝土造,88.11,4.0,1.0,1.0,2,7400000.0
557,中和區,3.36,住宅大樓,鋼筋混凝土造,41.52,0.0,0.0,0.0,1,3000000.0
559,中和區,30.86,公寓,鋼筋混凝土造,98.04,3.0,2.0,2.0,2,8400000.0
560,中和區,29.42,住宅大樓,鋼筋混凝土造,180.9,3.0,2.0,2.0,1,16500000.0
561,中和區,25.15,公寓,鋼筋混凝土造,89.81,3.0,2.0,2.0,2,9700000.0
562,中和區,22.92,公寓,鋼筋混凝土造,89.08,4.0,1.0,1.0,2,8150000.0
563,中和區,23.16,公寓,鋼筋混凝土造,86.31,3.0,2.0,1.0,2,6700000.0
564,中和區,32.89,公寓,鋼筋混凝土造,77.06,3.0,2.0,1.0,2,5850000.0
